season,week,seasonType,gameId,homeTeam,awayTeam,spread,homeWinProbability
2013,1.0,regular,332432005.0,Air Force,Colgate,-31.5,0.985
2013,1.0,regular,332420012.0,Arizona,Northern Arizona,-35.0,0.992
2013,1.0,regular,332430008.0,Arkansas,Louisiana,-14.0,0.833
2013,1.0,regular,332432032.0,Arkansas State,Arkansas-Pine Bluff,-17.5,0.886
2013,1.0,regular,332420349.0,Army,Morgan State,-31.0,0.984
2013,1.0,regular,332430002.0,Auburn,Washington State,-13.5,0.824
2013,1.0,regular,332412050.0,Ball State,Illinois State,-30.5,0.982
2013,1.0,regular,332430239.0,Baylor,Wofford,-28.0,0.973
2013,1.0,regular,332430103.0,Boston College,Villanova,-19.0,0.905
2013,1.0,regular,332410189.0,Bowling Green,Tulsa,3.0,0.418
2013,1.0,regular,332430025.0,California,Northwestern,8.5,0.279
2013,1.0,regular,332432132.0,Cincinnati,Purdue,-14.0,0.833
2013,1.0,regular,332430228.0,Clemson,Georgia,-2.0,0.555
2013,1.0,regular,332440036.0,Colorado State,Colorado,1.5,0.459
2013,1.0,regular,332430150.0,Duke,North Carolina Central,-35.0,0.992
2013,1.0,regular,332430151.0,East Carolina,Old Dominion,-14.5,0.841
2013,1.0,regular,332432199.0,Eastern Michigan,Howard,-13.0,0.815
2013,1.0,regular,332430057.0,Florida,Toledo,-21.0,0.926
2013,1.0,regular,332410278.0,Fresno State,Rutgers,-8.5,0.721
2013,1.0,regular,332422247.0,Georgia State,Samford,7.0,0.315
2013,1.0,regular,332430059.0,Georgia Tech,Elon,-47.0,0.999
2013,1.0,regular,332410062.0,Hawai'i,USC,21.5,0.069
2013,1.0,regular,332420248.0,Houston,Southern,-38.5,0.996
2013,1.0,regular,332430356.0,Illinois,Southern Illinois,-24.0,0.951
2013,1.0,regular,332410084.0,Indiana,Indiana State,-30.5,0.982
2013,1.0,regular,332432294.0,Iowa,Northern Illinois,-6.5,0.673
2013,1.0,regular,332430066.0,Iowa State,Northern Iowa,-5.5,0.648
2013,1.0,regular,332422306.0,Kansas State,North Dakota State,-14.5,0.841
2013,1.0,regular,332412309.0,Kent State,Liberty,2.0,0.445
2013,1.0,regular,332440097.0,Louisville,Ohio,-16.0,0.865
2013,1.0,regular,332430276.0,Marshall,Miami (OH),-13.0,0.815
2013,1.0,regular,332430120.0,Maryland,Florida International,-15.0,0.85
2013,1.0,regular,332422390.0,Miami,Florida Atlantic,-31.0,0.984
2013,1.0,regular,332430130.0,Michigan,Central Michigan,-26.0,0.964
2013,1.0,regular,332420127.0,Michigan State,Western Michigan,-24.0,0.951
2013,1.0,regular,332412393.0,Middle Tennessee,Western Carolina,-12.0,0.796
2013,1.0,regular,332410135.0,Minnesota,UNLV,-17.0,0.879
2013,1.0,regular,332430142.0,Missouri,Murray State,-38.0,0.996
2013,1.0,regular,332430152.0,NC State,Louisiana Tech,-10.5,0.766
2013,1.0,regular,332430158.0,Nebraska,Wyoming,-21.5,0.931
2013,1.0,regular,332430167.0,New Mexico,UTSA,-6.0,0.66
2013,1.0,regular,332430249.0,North Texas,Idaho,-17.0,0.879
2013,1.0,regular,332430087.0,Notre Dame,Temple,-24.5,0.954
2013,1.0,regular,332430194.0,Ohio State,Buffalo,-33.5,0.99
2013,1.0,regular,332430201.0,Oklahoma,UL Monroe,-23.0,0.944
2013,1.0,regular,332430197.0,Oklahoma State,Mississippi State,-13.0,0.815
2013,1.0,regular,332432483.0,Oregon,Nicholls,-58.5,1.0
2013,1.0,regular,332430204.0,Oregon State,Eastern Washington,-28.0,0.973
2013,1.0,regular,332430213.0,Penn State,Syracuse,5.0,0.365
2013,1.0,regular,332450221.0,Pittsburgh,Florida State,10.5,0.234
2013,1.0,regular,332430021.0,San Diego State,Eastern Illinois,-19.0,0.905
2013,1.0,regular,332410023.0,San José State,Sacramento State,-33.0,0.989
2013,1.0,regular,332422567.0,SMU,Texas Tech,2.5,0.432
2013,1.0,regular,332410006.0,South Alabama,Southern Utah,-41.0,0.998
2013,1.0,regular,332412579.0,South Carolina,North Carolina,-11.5,0.786
2013,1.0,regular,332432572.0,Southern Miss,Texas State,-9.5,0.744
2013,1.0,regular,332430058.0,South Florida,McNeese,-20.5,0.921
2013,1.0,regular,332432628.0,TCU,LSU,5.0,0.365
2013,1.0,regular,332432633.0,Tennessee,Austin Peay,-51.0,1.0
2013,1.0,regular,332430251.0,Texas,New Mexico State,-42.0,0.998
2013,1.0,regular,332430245.0,Texas A&M,Rice,-28.0,0.973
2013,1.0,regular,332432653.0,Troy,UAB,-6.0,0.66
2013,1.0,regular,332412655.0,Tulane,Jackson State,-15.0,0.85
2013,1.0,regular,332412116.0,UCF,Akron,-28.0,0.973
2013,1.0,regular,332430026.0,UCLA,Nevada,-14.5,0.841
2013,1.0,regular,332410041.0,UConn,Towson,-20.0,0.916
2013,1.0,regular,332410254.0,Utah,Utah State,-4.5,0.622
2013,1.0,regular,332410238.0,Vanderbilt,Ole Miss,-1.5,0.541
2013,1.0,regular,332430258.0,Virginia,BYU,4.0,0.391
2013,1.0,regular,332430259.0,Virginia Tech,Alabama,18.5,0.101
2013,1.0,regular,332410154.0,Wake Forest,Presbyterian,-30.0,0.981
2013,1.0,regular,332430264.0,Washington,Boise State,-2.5,0.568
2013,1.0,regular,332430098.0,Western Kentucky,Kentucky,3.0,0.418
2013,1.0,regular,332430277.0,West Virginia,William & Mary,-32.0,0.986
2013,1.0,regular,332430275.0,Wisconsin,Massachusetts,-45.0,0.999
2013,2.0,regular,332502005.0,Air Force,Utah State,8.0,0.291
2013,2.0,regular,332502006.0,Akron,James Madison,-3.0,0.582
2013,2.0,regular,332480009.0,Arizona State,Sacramento State,-35.0,0.992
2013,2.0,regular,332500008.0,Arkansas,Samford,-32.5,0.987
2013,2.0,regular,332500002.0,Auburn,Arkansas State,-7.5,0.698
2013,2.0,regular,332502050.0,Ball State,Army,-8.0,0.709
2013,2.0,regular,332500239.0,Baylor,Buffalo,-21.5,0.931
2013,2.0,regular,332500068.0,Boise State,UT Martin,-35.5,0.993
2013,2.0,regular,332490103.0,Boston College,Wake Forest,-5.0,0.635
2013,2.0,regular,332500252.0,BYU,Texas,6.0,0.34
2013,2.0,regular,332500025.0,California,Portland State,-27.0,0.969
2013,2.0,regular,332502117.0,Central Michigan,New Hampshire,-3.5,0.595
2013,2.0,regular,332500228.0,Clemson,South Carolina State,-52.0,1.0
2013,2.0,regular,332500038.0,Colorado,Central Arkansas,-14.0,0.833
2013,2.0,regular,332480151.0,East Carolina,Florida Atlantic,-15.0,0.85
2013,2.0,regular,332492229.0,Florida International,UCF,22.0,0.065
2013,2.0,regular,332500278.0,Fresno State,Cal Poly,-27.0,0.969
2013,2.0,regular,332500061.0,Georgia,South Carolina,-4.5,0.622
2013,2.0,regular,332502247.0,Georgia State,Chattanooga,10.0,0.245
2013,2.0,regular,332500356.0,Illinois,Cincinnati,10.5,0.234
2013,2.0,regular,332500084.0,Indiana,Navy,-7.5,0.698
2013,2.0,regular,332502294.0,Iowa,Missouri State,-24.0,0.951
2013,2.0,regular,332502305.0,Kansas,South Dakota,-23.5,0.947
2013,2.0,regular,332502306.0,Kansas State,Louisiana,-12.0,0.796
2013,2.0,regular,332502309.0,Kent State,Bowling Green,8.0,0.291
2013,2.0,regular,332500096.0,Kentucky,Miami (OH),-14.5,0.841
2013,2.0,regular,332502348.0,Louisiana Tech,Lamar,-28.0,0.973
2013,2.0,regular,332500097.0,Louisville,Eastern Kentucky,-40.0,0.997
2013,2.0,regular,332500099.0,LSU,UAB,-33.5,0.99
2013,2.0,regular,332500276.0,Marshall,Gardner-Webb,-42.0,0.998
2013,2.0,regular,332500120.0,Maryland,Old Dominion,-18.5,0.899
2013,2.0,regular,332500113.0,Massachusetts,Maine,3.0,0.418
2013,2.0,regular,332500235.0,Memphis,Duke,6.0,0.34
2013,2.0,regular,332502390.0,Miami,Florida,2.0,0.445
2013,2.0,regular,332500130.0,Michigan,Notre Dame,-3.0,0.582
2013,2.0,regular,332500127.0,Michigan State,South Florida,-17.5,0.886
2013,2.0,regular,332500344.0,Mississippi State,Alcorn State,-42.5,0.998
2013,2.0,regular,332500142.0,Missouri,Toledo,-11.5,0.786
2013,2.0,regular,332500152.0,NC State,Richmond,-23.0,0.944
2013,2.0,regular,332500158.0,Nebraska,Southern Miss,-29.0,0.977
2013,2.0,regular,332502440.0,Nevada,UC Davis,-20.0,0.916
2013,2.0,regular,332500166.0,New Mexico State,Minnesota,17.5,0.114
2013,2.0,regular,332500153.0,North Carolina,Middle Tennessee,-21.5,0.931
2013,2.0,regular,332500077.0,Northwestern,Syracuse,-12.0,0.796
2013,2.0,regular,332500195.0,Ohio,North Texas,-6.5,0.673
2013,2.0,regular,332500194.0,Ohio State,San Diego State,-24.0,0.951
2013,2.0,regular,332500201.0,Oklahoma,West Virginia,-21.5,0.931
2013,2.0,regular,332500145.0,Ole Miss,Southeast Missouri State,-49.0,1.0
2013,2.0,regular,332500204.0,Oregon State,Hawai'i,-24.5,0.954
2013,2.0,regular,332500213.0,Penn State,Eastern Michigan,-24.0,0.951
2013,2.0,regular,332502509.0,Purdue,Indiana State,-17.0,0.879
2013,2.0,regular,332500164.0,Rutgers,Norfolk State,-37.5,0.995
2013,2.0,regular,332502567.0,SMU,Montana State,-10.0,0.755
2013,2.0,regular,332500024.0,Stanford,San José State,-20.0,0.916
2013,2.0,regular,332502628.0,TCU,SE Louisiana,-42.5,0.998
2013,2.0,regular,332500218.0,Temple,Houston,2.5,0.432
2013,2.0,regular,332502633.0,Tennessee,Western Kentucky,-12.5,0.806
2013,2.0,regular,332500245.0,Texas A&M,Sam Houston,-45.0,0.999
2013,2.0,regular,332500326.0,Texas State,Prairie View A&M,-30.0,0.981
2013,2.0,regular,332502641.0,Texas Tech,Stephen F. Austin,-35.0,0.992
2013,2.0,regular,332502653.0,Troy,Savannah St,-45.0,0.999
2013,2.0,regular,332502655.0,Tulane,South Alabama,-7.0,0.685
2013,2.0,regular,332500202.0,Tulsa,Colorado State,-12.0,0.796
2013,2.0,regular,332502433.0,UL Monroe,Grambling,-38.5,0.996
2013,2.0,regular,332502439.0,UNLV,Arizona,13.0,0.185
2013,2.0,regular,332500030.0,USC,Washington State,-15.0,0.85
2013,2.0,regular,332500254.0,Utah,Weber State,-23.0,0.944
2013,2.0,regular,332502638.0,UTEP,New Mexico,-7.0,0.685
2013,2.0,regular,332502636.0,UTSA,Oklahoma State,28.5,0.025
2013,2.0,regular,332500238.0,Vanderbilt,Austin Peay,-46.5,0.999
2013,2.0,regular,332500258.0,Virginia,Oregon,23.5,0.053
2013,2.0,regular,332500259.0,Virginia Tech,Western Carolina,-41.0,0.998
2013,2.0,regular,332502711.0,Western Michigan,Nicholls,-27.0,0.969
2013,2.0,regular,332500275.0,Wisconsin,Tennessee Tech,-45.0,0.999
2013,2.0,regular,332502751.0,Wyoming,Idaho,-23.0,0.944
2013,3.0,regular,332570012.0,Arizona,UTSA,-24.5,0.954
2013,3.0,regular,332570009.0,Arizona State,Wisconsin,-5.5,0.648
2013,3.0,regular,332570008.0,Arkansas,Southern Miss,-21.0,0.926
2013,3.0,regular,332552032.0,Arkansas State,Troy,-10.0,0.755
2013,3.0,regular,332570349.0,Army,Stanford,28.5,0.025
2013,3.0,regular,332570002.0,Auburn,Mississippi State,-6.0,0.66
2013,3.0,regular,332560068.0,Boise State,Air Force,-24.0,0.951
2013,3.0,regular,332572084.0,Buffalo,Stony Brook,-6.0,0.66
2013,3.0,regular,332570025.0,California,Ohio State,14.5,0.159
2013,3.0,regular,332572132.0,Cincinnati,Northwestern State,-31.0,0.984
2013,3.0,regular,332570036.0,Colorado State,Cal Poly,-11.5,0.786
2013,3.0,regular,332570150.0,Duke,Georgia Tech,9.0,0.267
2013,3.0,regular,332570151.0,East Carolina,Virginia Tech,7.0,0.315
2013,3.0,regular,332572229.0,Florida International,Bethune-Cookman,-3.0,0.582
2013,3.0,regular,332570052.0,Florida State,Nevada,-31.0,0.984
2013,3.0,regular,332570070.0,Idaho,Northern Illinois,24.0,0.049
2013,3.0,regular,332570356.0,Illinois,Washington,7.0,0.315
2013,3.0,regular,332570084.0,Indiana,Bowling Green,-4.0,0.609
2013,3.0,regular,332570066.0,Iowa State,Iowa,3.0,0.418
2013,3.0,regular,332572306.0,Kansas State,Massachusetts,-37.0,0.995
2013,3.0,regular,332570096.0,Kentucky,Louisville,10.5,0.234
2013,3.0,regular,332570309.0,Louisiana,Nicholls,-28.0,0.973
2013,3.0,regular,332552348.0,Louisiana Tech,Tulane,-7.5,0.698
2013,3.0,regular,332570099.0,LSU,Kent State,-38.0,0.996
2013,3.0,regular,332570130.0,Michigan,Akron,-35.5,0.993
2013,3.0,regular,332570127.0,Michigan State,Youngstown State,-27.0,0.969
2013,3.0,regular,332572393.0,Middle Tennessee,Memphis,-4.0,0.609
2013,3.0,regular,332570135.0,Minnesota,Western Illinois,-31.0,0.984
2013,3.0,regular,332572426.0,Navy,Delaware,-17.0,0.879
2013,3.0,regular,332570158.0,Nebraska,UCLA,-4.0,0.609
2013,3.0,regular,332570166.0,New Mexico State,UTEP,6.5,0.327
2013,3.0,regular,332570249.0,North Texas,Ball State,1.5,0.459
2013,3.0,regular,332570077.0,Northwestern,Western Michigan,-34.0,0.99
2013,3.0,regular,332570195.0,Ohio,Marshall,6.0,0.34
2013,3.0,regular,332570201.0,Oklahoma,Tulsa,-27.5,0.971
2013,3.0,regular,332570197.0,Oklahoma State,Lamar,-47.0,0.999
2013,3.0,regular,332572483.0,Oregon,Tennessee,-21.5,0.931
2013,3.0,regular,332570213.0,Penn State,UCF,-3.5,0.595
2013,3.0,regular,332570221.0,Pittsburgh,New Mexico,-20.5,0.921
2013,3.0,regular,332572509.0,Purdue,Notre Dame,21.5,0.069
2013,3.0,regular,332570242.0,Rice,Kansas,-2.0,0.555
2013,3.0,regular,332570164.0,Rutgers,Eastern Michigan,-29.0,0.977
2013,3.0,regular,332570006.0,South Alabama,Western Kentucky,10.0,0.245
2013,3.0,regular,332572579.0,South Carolina,Vanderbilt,-12.5,0.806
2013,3.0,regular,332570058.0,South Florida,Florida Atlantic,-10.5,0.766
2013,3.0,regular,332570183.0,Syracuse,Wagner,-28.0,0.973
2013,3.0,regular,332570218.0,Temple,Fordham,-24.0,0.951
2013,3.0,regular,332570251.0,Texas,Ole Miss,-3.0,0.582
2013,3.0,regular,332570245.0,Texas A&M,Alabama,7.0,0.315
2013,3.0,regular,332552641.0,Texas Tech,TCU,6.0,0.34
2013,3.0,regular,332572649.0,Toledo,Eastern Washington,-7.5,0.698
2013,3.0,regular,332570041.0,UConn,Maryland,8.0,0.291
2013,3.0,regular,332572439.0,UNLV,Central Michigan,-11.5,0.786
2013,3.0,regular,332570030.0,USC,Boston College,-16.0,0.865
2013,3.0,regular,332570328.0,Utah State,Weber State,-31.5,0.985
2013,3.0,regular,332570154.0,Wake Forest,UL Monroe,-3.5,0.595
2013,3.0,regular,332570265.0,Washington State,Southern Utah,-35.0,0.992
2013,3.0,regular,332570277.0,West Virginia,Georgia State,-38.0,0.996
2013,3.0,regular,332572751.0,Wyoming,Northern Colorado,-27.0,0.969
2013,4.0,regular,332642005.0,Air Force,Wyoming,2.5,0.432
2013,4.0,regular,332642006.0,Akron,Louisiana,6.0,0.34
2013,4.0,regular,332640333.0,Alabama,Colorado State,-36.5,0.994
2013,4.0,regular,332640349.0,Army,Wake Forest,3.0,0.418
2013,4.0,regular,332640239.0,Baylor,UL Monroe,-30.0,0.981
2013,4.0,regular,332640189.0,Bowling Green,Murray State,-28.0,0.973
2013,4.0,regular,332640252.0,BYU,Utah,-6.5,0.673
2013,4.0,regular,332642117.0,Central Michigan,Toledo,14.0,0.167
2013,4.0,regular,332640150.0,Duke,Pittsburgh,6.0,0.34
2013,4.0,regular,332642199.0,Eastern Michigan,Ball State,8.0,0.291
2013,4.0,regular,332640057.0,Florida,Tennessee,-15.5,0.857
2013,4.0,regular,332642226.0,Florida Atlantic,Middle Tennessee,4.0,0.391
2013,4.0,regular,332640052.0,Florida State,Bethune-Cookman,-39.0,0.996
2013,4.0,regular,332630278.0,Fresno State,Boise State,-3.0,0.582
2013,4.0,regular,332640061.0,Georgia,North Texas,-36.5,0.994
2013,4.0,regular,332642247.0,Georgia State,Jacksonville State,8.5,0.279
2013,4.0,regular,332640059.0,Georgia Tech,North Carolina,-3.5,0.595
2013,4.0,regular,332640084.0,Indiana,Missouri,3.0,0.418
2013,4.0,regular,332642294.0,Iowa,Western Michigan,-19.0,0.905
2013,4.0,regular,332642305.0,Kansas,Louisiana Tech,-9.0,0.733
2013,4.0,regular,332640097.0,Louisville,Florida International,-41.0,0.998
2013,4.0,regular,332640099.0,LSU,Auburn,-14.0,0.833
2013,4.0,regular,332640120.0,Maryland,West Virginia,-4.5,0.622
2013,4.0,regular,332640113.0,Massachusetts,Vanderbilt,36.0,0.007
2013,4.0,regular,332640235.0,Memphis,Arkansas State,3.0,0.418
2013,4.0,regular,332642390.0,Miami,Savannah St,-55.0,1.0
2013,4.0,regular,332640193.0,Miami (OH),Cincinnati,24.0,0.049
2013,4.0,regular,332640135.0,Minnesota,San José State,-5.5,0.648
2013,4.0,regular,332640344.0,Mississippi State,Troy,-13.0,0.815
2013,4.0,regular,332620152.0,NC State,Clemson,13.0,0.185
2013,4.0,regular,332640158.0,Nebraska,South Dakota State,-24.5,0.954
2013,4.0,regular,332642440.0,Nevada,Hawai'i,-14.0,0.833
2013,4.0,regular,332642459.0,Northern Illinois,Eastern Illinois,-14.0,0.833
2013,4.0,regular,332640077.0,Northwestern,Maine,-33.5,0.99
2013,4.0,regular,332640087.0,Notre Dame,Michigan State,-6.0,0.66
2013,4.0,regular,332640195.0,Ohio,Austin Peay,-28.0,0.973
2013,4.0,regular,332640194.0,Ohio State,Florida A&M,-57.0,1.0
2013,4.0,regular,332640213.0,Penn State,Kent State,-14.5,0.841
2013,4.0,regular,332640242.0,Rice,Houston,-4.0,0.609
2013,4.0,regular,332640021.0,San Diego State,Oregon State,8.0,0.291
2013,4.0,regular,332640024.0,Stanford,Arizona State,-6.5,0.673
2013,4.0,regular,332640183.0,Syracuse,Tulane,-10.5,0.766
2013,4.0,regular,332640251.0,Texas,Kansas State,-7.0,0.685
2013,4.0,regular,332640245.0,Texas A&M,SMU,-26.5,0.966
2013,4.0,regular,332642641.0,Texas Tech,Texas State,-25.0,0.958
2013,4.0,regular,332640005.0,UAB,Northwestern State,-24.0,0.951
2013,4.0,regular,332640026.0,UCLA,New Mexico State,-38.0,0.996
2013,4.0,regular,332640041.0,UConn,Michigan,18.0,0.107
2013,4.0,regular,332642439.0,UNLV,Western Illinois,-16.5,0.872
2013,4.0,regular,332640030.0,USC,Utah State,-7.0,0.685
2013,4.0,regular,332642638.0,UTEP,UTSA,-1.0,0.527
2013,4.0,regular,332640258.0,Virginia,VMI,-35.0,0.992
2013,4.0,regular,332640259.0,Virginia Tech,Marshall,-11.0,0.776
2013,4.0,regular,332640264.0,Washington,Idaho State,-53.0,1.0
2013,4.0,regular,332640265.0,Washington State,Idaho,-35.0,0.992
2013,4.0,regular,332640098.0,Western Kentucky,Morgan State,-33.0,0.989
2013,4.0,regular,332640275.0,Wisconsin,Purdue,-23.0,0.944
2013,5.0,regular,332710333.0,Alabama,Ole Miss,-16.0,0.865
2013,5.0,regular,332710009.0,Arizona State,USC,-5.0,0.635
2013,5.0,regular,332710008.0,Arkansas,Texas A&M,3.0,0.418
2013,5.0,regular,332712050.0,Ball State,Toledo,-1.0,0.527
2013,5.0,regular,332710068.0,Boise State,Southern Miss,-28.0,0.973
2013,5.0,regular,332710103.0,Boston College,Florida State,23.0,0.056
2013,5.0,regular,332710189.0,Bowling Green,Akron,-15.5,0.857
2013,5.0,regular,332712084.0,Buffalo,UConn,2.5,0.432
2013,5.0,regular,332700252.0,BYU,Middle Tennessee,-22.0,0.935
2013,5.0,regular,332710228.0,Clemson,Wake Forest,-28.5,0.975
2013,5.0,regular,332710036.0,Colorado State,UTEP,-10.0,0.755
2013,5.0,regular,332710150.0,Duke,Troy,-10.0,0.755
2013,5.0,regular,332710061.0,Georgia,LSU,-3.0,0.582
2013,5.0,regular,332690059.0,Georgia Tech,Virginia Tech,-7.0,0.685
2013,5.0,regular,332710062.0,Hawai'i,Fresno State,18.5,0.101
2013,5.0,regular,332710070.0,Idaho,Temple,9.5,0.256
2013,5.0,regular,332710356.0,Illinois,Miami (OH),-24.0,0.951
2013,5.0,regular,332710096.0,Kentucky,Florida,12.5,0.194
2013,5.0,regular,332712348.0,Louisiana Tech,Army,-1.0,0.527
2013,5.0,regular,332710135.0,Minnesota,Iowa,-3.5,0.595
2013,5.0,regular,332710142.0,Missouri,Arkansas State,-21.0,0.926
2013,5.0,regular,332710152.0,NC State,Central Michigan,-24.0,0.951
2013,5.0,regular,332712440.0,Nevada,Air Force,-7.0,0.685
2013,5.0,regular,332710167.0,New Mexico,UNLV,-1.0,0.527
2013,5.0,regular,332710166.0,New Mexico State,San Diego State,17.0,0.121
2013,5.0,regular,332710153.0,North Carolina,East Carolina,-10.0,0.755
2013,5.0,regular,332710087.0,Notre Dame,Oklahoma,3.0,0.418
2013,5.0,regular,332710194.0,Ohio State,Wisconsin,-7.0,0.685
2013,5.0,regular,332712483.0,Oregon,California,-33.0,0.989
2013,5.0,regular,332710204.0,Oregon State,Colorado,-11.0,0.776
2013,5.0,regular,332710221.0,Pittsburgh,Virginia,-6.5,0.673
2013,5.0,regular,332712509.0,Purdue,Northern Illinois,2.5,0.432
2013,5.0,regular,332710242.0,Rice,Florida Atlantic,-14.0,0.833
2013,5.0,regular,332700023.0,San José State,Utah State,9.5,0.256
2013,5.0,regular,332710058.0,South Florida,Miami,18.5,0.101
2013,5.0,regular,332712628.0,TCU,SMU,-19.5,0.911
2013,5.0,regular,332712633.0,Tennessee,South Alabama,-21.0,0.926
2013,5.0,regular,332710326.0,Texas State,Wyoming,10.5,0.234
2013,5.0,regular,332690202.0,Tulsa,Iowa State,-4.0,0.609
2013,5.0,regular,332712116.0,UCF,South Carolina,7.5,0.302
2013,5.0,regular,332712433.0,UL Monroe,Tulane,-11.0,0.776
2013,5.0,regular,332712636.0,UTSA,Houston,2.5,0.432
2013,5.0,regular,332710238.0,Vanderbilt,UAB,-22.0,0.935
2013,5.0,regular,332710264.0,Washington,Arizona,-7.0,0.685
2013,5.0,regular,332710265.0,Washington State,Stanford,10.0,0.245
2013,5.0,regular,332710098.0,Western Kentucky,Navy,2.0,0.445
2013,5.0,regular,332712711.0,Western Michigan,Kent State,-2.0,0.555
2013,5.0,regular,332710277.0,West Virginia,Oklahoma State,21.0,0.074
2013,6.0,regular,332782006.0,Akron,Ohio,6.5,0.327
2013,6.0,regular,332780333.0,Alabama,Georgia State,-56.0,1.0
2013,6.0,regular,332780002.0,Auburn,Ole Miss,2.0,0.445
2013,6.0,regular,332780239.0,Baylor,West Virginia,-30.0,0.981
2013,6.0,regular,332780103.0,Boston College,Army,-13.0,0.815
2013,6.0,regular,332780189.0,Bowling Green,Massachusetts,-23.0,0.944
2013,6.0,regular,332782084.0,Buffalo,Eastern Michigan,-13.0,0.815
2013,6.0,regular,332780025.0,California,Washington State,-1.5,0.541
2013,6.0,regular,332780038.0,Colorado,Oregon,36.5,0.006
2013,6.0,regular,332780057.0,Florida,Arkansas,-12.5,0.806
2013,6.0,regular,332780052.0,Florida State,Maryland,-17.0,0.879
2013,6.0,regular,332780062.0,Hawai'i,San José State,4.5,0.378
2013,6.0,regular,332780070.0,Idaho,Fresno State,25.0,0.042
2013,6.0,regular,332780084.0,Indiana,Penn State,4.0,0.391
2013,6.0,regular,332782294.0,Iowa,Michigan State,-2.0,0.555
2013,6.0,regular,332760066.0,Iowa State,Texas,7.5,0.302
2013,6.0,regular,332782305.0,Kansas,Texas Tech,16.0,0.135
2013,6.0,regular,332782309.0,Kent State,Northern Illinois,9.5,0.256
2013,6.0,regular,332780309.0,Louisiana,Texas State,-10.0,0.755
2013,6.0,regular,332780276.0,Marshall,UTSA,-11.0,0.776
2013,6.0,regular,332780235.0,Memphis,UCF,10.5,0.234
2013,6.0,regular,332782390.0,Miami,Georgia Tech,-4.0,0.609
2013,6.0,regular,332780193.0,Miami (OH),Central Michigan,4.5,0.378
2013,6.0,regular,332780130.0,Michigan,Minnesota,-21.0,0.926
2013,6.0,regular,332782393.0,Middle Tennessee,East Carolina,8.0,0.291
2013,6.0,regular,332780344.0,Mississippi State,LSU,9.5,0.256
2013,6.0,regular,332782426.0,Navy,Air Force,-11.0,0.776
2013,6.0,regular,332780158.0,Nebraska,Illinois,-10.5,0.766
2013,6.0,regular,332780167.0,New Mexico,New Mexico State,-7.0,0.685
2013,6.0,regular,332780077.0,Northwestern,Ohio State,5.5,0.352
2013,6.0,regular,332780087.0,Notre Dame,Arizona State,6.5,0.327
2013,6.0,regular,332780201.0,Oklahoma,TCU,-10.0,0.755
2013,6.0,regular,332780197.0,Oklahoma State,Kansas State,-15.0,0.85
2013,6.0,regular,332770021.0,San Diego State,Nevada,-5.5,0.648
2013,6.0,regular,332782567.0,SMU,Rutgers,4.0,0.391
2013,6.0,regular,332782579.0,South Carolina,Kentucky,-21.0,0.926
2013,6.0,regular,332782572.0,Southern Miss,Florida International,-17.0,0.879
2013,6.0,regular,332780058.0,South Florida,Cincinnati,13.5,0.176
2013,6.0,regular,332780024.0,Stanford,Washington,-6.5,0.673
2013,6.0,regular,332780183.0,Syracuse,Clemson,13.5,0.176
2013,6.0,regular,332780218.0,Temple,Louisville,30.0,0.019
2013,6.0,regular,332782633.0,Tennessee,Georgia,10.5,0.234
2013,6.0,regular,332782649.0,Toledo,Western Michigan,-19.0,0.905
2013,6.0,regular,332782653.0,Troy,South Alabama,-2.5,0.568
2013,6.0,regular,332782655.0,Tulane,North Texas,2.0,0.445
2013,6.0,regular,332780202.0,Tulsa,Rice,-2.5,0.568
2013,6.0,regular,332780005.0,UAB,Florida Atlantic,-7.0,0.685
2013,6.0,regular,332762433.0,UL Monroe,Western Kentucky,3.0,0.418
2013,6.0,regular,332760254.0,Utah,UCLA,3.5,0.405
2013,6.0,regular,332770328.0,Utah State,BYU,-6.0,0.66
2013,6.0,regular,332782638.0,UTEP,Louisiana Tech,-1.5,0.541
2013,6.0,regular,332780238.0,Vanderbilt,Missouri,-2.5,0.568
2013,6.0,regular,332780258.0,Virginia,Ball State,-6.0,0.66
2013,6.0,regular,332780259.0,Virginia Tech,North Carolina,-7.0,0.685
2013,6.0,regular,332780154.0,Wake Forest,NC State,8.0,0.291
2013,7.0,regular,332832005.0,Air Force,San Diego State,3.5,0.405
2013,7.0,regular,332850009.0,Arizona State,Colorado,-23.5,0.947
2013,7.0,regular,332850008.0,Arkansas,South Carolina,7.0,0.315
2013,7.0,regular,332852032.0,Arkansas State,Idaho,-24.0,0.951
2013,7.0,regular,332850349.0,Army,Eastern Michigan,-7.5,0.698
2013,7.0,regular,332850002.0,Auburn,Western Carolina,-43.5,0.999
2013,7.0,regular,332852050.0,Ball State,Kent State,-11.0,0.776
2013,7.0,regular,332850252.0,BYU,Georgia Tech,-4.0,0.609
2013,7.0,regular,332842132.0,Cincinnati,Temple,-20.0,0.916
2013,7.0,regular,332850228.0,Clemson,Boston College,-23.0,0.944
2013,7.0,regular,332850036.0,Colorado State,San José State,-3.5,0.595
2013,7.0,regular,332850150.0,Duke,Navy,-3.5,0.595
2013,7.0,regular,332852226.0,Florida Atlantic,Marshall,13.0,0.185
2013,7.0,regular,332852229.0,Florida International,UAB,7.0,0.315
2013,7.0,regular,332850061.0,Georgia,Missouri,-10.0,0.755
2013,7.0,regular,332852247.0,Georgia State,Troy,16.0,0.135
